Order Date,Ship Mode,Segment,City,Sub-Category,Sales,Quantity,Discount,Profit,Day of Week,Year,Month,Quarter,Days
2016-06-09,3,0,307,1,122.352,3,0.2,13.7646,3,2016,6,2,884
2016-06-10,3,0,184,3,1335.68,4,0.2,-217.048,4,2016,6,2,885
2016-06-11,3,0,184,3,902.712,3,0.2,33.8517,5,2016,6,2,886
2016-06-11,3,1,9,2,12.544,7,0.6,-9.0944,5,2016,6,2,886
2016-06-12,2,2,146,1,379.372,2,0.3,-119.2312,6,2016,6,2,887
2016-06-12,0,0,365,2,47.04,3,0.0,18.3456,6,2016,6,2,887
2016-06-12,2,2,146,2,6.984,2,0.6,-4.5396,6,2016,6,2,887
2016-06-14,1,2,184,0,599.165,5,0.15,35.245,1,2016,6,2,889
2016-06-14,3,1,264,3,337.176,2,0.4,-118.0116,1,2016,6,2,889
2016-06-14,0,2,307,2,8.73,3,0.0,4.1031,1,2016,6,2,889
2016-06-14,1,1,5,3,1293.488,7,0.2,80.843,1,2016,6,2,889
2016-06-14,3,1,316,3,1115.17,7,0.0,334.551,1,2016,6,2,889
2016-06-17,0,0,184,0,239.666,2,0.15,14.098,4,2016,6,2,892
2016-06-17,3,1,288,3,376.866,3,0.4,-213.5574,4,2016,6,2,892
2016-06-17,0,0,341,1,319.41,5,0.1,7.098,4,2016,6,2,892
2016-06-17,0,0,181,2,266.352,3,0.2,-13.3176,4,2016,6,2,892
2016-06-17,0,0,181,1,483.136,4,0.2,54.3528,4,2016,6,2,892
2016-06-20,3,1,244,2,57.69,3,0.0,23.6529,0,2016,6,2,895
2016-06-20,0,0,256,1,161.568,2,0.2,-8.0784,0,2016,6,2,895
2016-06-21,3,0,232,0,353.568,2,0.2,-44.196,1,2016,6,2,896
2016-06-25,2,0,146,2,32.712,2,0.6,-26.1696,5,2016,6,2,900
2016-06-25,3,1,370,1,422.058,3,0.3,-18.0882,5,2016,6,2,900
2016-06-25,2,0,146,1,85.246,2,0.3,-6.089,5,2016,6,2,900
2016-06-26,3,1,232,2,37.74,3,0.0,12.8316,6,2016,6,2,901
2016-06-26,3,0,307,2,22.14,3,0.0,6.4206,6,2016,6,2,901
2016-06-27,3,1,141,1,539.658,3,0.3,-7.7094,0,2016,6,2,902
2016-06-28,2,0,259,1,121.96,2,0.0,20.7332,1,2016,6,2,903
2016-06-30,2,0,311,0,1266.86,7,0.0,291.3778,3,2016,6,2,905
2016-07-02,2,1,184,1,195.184,1,0.2,19.5184,5,2016,7,3,907
2016-07-02,0,1,147,1,528.43,5,0.3,0.0,5,2016,7,3,907
2016-07-04,0,0,307,2,25.4,5,0.0,8.636,0,2016,7,3,909
2016-07-04,0,0,307,0,1279.165,5,0.15,225.735,0,2016,7,3,909
2016-07-04,1,2,316,2,25.4,5,0.0,8.636,0,2016,7,3,909
2016-07-07,2,0,184,1,287.968,4,0.2,-3.5996,3,2016,7,3,912
2016-07-07,3,0,309,2,215.65,5,0.0,73.321,3,2016,7,3,912
2016-07-07,2,1,14,2,60.288,8,0.6,-27.1296,3,2016,7,3,912
2016-07-07,2,1,14,1,253.372,2,0.3,-14.4784,3,2016,7,3,912
2016-07-08,3,0,32,1,662.88,3,0.2,74.574,4,2016,7,3,913
2016-07-09,3,1,232,2,165.28,4,0.0,14.8752,5,2016,7,3,914
2016-07-09,3,1,232,1,408.006,2,0.1,72.5344,5,2016,7,3,914
2016-07-14,3,0,66,2,51.75,1,0.0,15.525,3,2016,7,3,919
2016-07-14,2,1,232,0,579.136,4,0.2,21.7176,3,2016,7,3,919
2016-07-14,3,0,307,2,30.8,4,0.0,10.164,3,2016,7,3,919
2016-07-15,3,1,274,1,230.28,3,0.2,23.028,4,2016,7,3,920
2016-07-16,2,1,146,2,9.552,3,0.6,-3.8208,5,2016,7,3,921
2016-07-17,2,0,316,2,24.75,5,0.0,10.89,6,2016,7,3,922
2016-07-17,2,0,316,2,12.42,3,0.0,4.4712,6,2016,7,3,922
2016-07-18,3,1,84,1,544.008,3,0.2,40.8006,0,2016,7,3,923
2016-07-18,3,1,27,1,140.81,1,0.0,39.4268,0,2016,7,3,923
2016-07-18,3,1,84,1,854.352,3,0.2,10.6794,0,2016,7,3,923
2016-07-19,3,0,134,2,185.58,6,0.0,76.0878,1,2016,7,3,924
2016-07-19,3,0,134,0,504.9,5,0.0,126.225,1,2016,7,3,924
2016-07-21,3,0,67,1,363.92,5,0.2,0.0,3,2016,7,3,926
2016-07-22,3,1,65,2,27.42,3,0.0,9.3228,4,2016,7,3,927
2016-07-22,3,0,3,2,11.648,2,0.2,3.3488,4,2016,7,3,927
2016-07-24,2,1,232,1,253.764,2,0.1,31.0156,6,2016,7,3,929
2016-07-25,2,1,210,2,95.2,5,0.0,27.608,0,2016,7,3,930
2016-07-25,2,1,210,1,403.56,4,0.0,96.8544,0,2016,7,3,930
2016-07-25,3,0,72,2,255.76,4,0.0,81.8432,0,2016,7,3,930
2016-07-25,3,0,72,2,69.3,9,0.0,22.869,0,2016,7,3,930
2016-07-25,3,0,72,1,241.568,2,0.2,18.1176,0,2016,7,3,930
2016-07-25,3,0,150,3,2430.08,8,0.0,388.8128,0,2016,7,3,930
2016-07-28,3,2,256,2,302.72,5,0.6,-378.4,3,2016,7,3,933
2016-07-28,0,0,23,0,177.45,5,0.5,-78.078,3,2016,7,3,933
2016-07-28,3,2,256,2,24.7,5,0.6,-9.88,3,2016,7,3,933
2016-07-31,3,0,87,2,272.94,3,0.0,30.0234,6,2016,7,3,936
2016-07-31,3,1,307,3,863.128,7,0.2,-32.3673,6,2016,7,3,936
2016-08-01,2,0,264,2,19.312,2,0.2,3.1382,0,2016,8,3,937
2016-08-02,2,1,184,3,136.464,2,0.2,15.3522,1,2016,8,3,938
2016-08-04,3,2,325,2,109.8,9,0.0,46.116,3,2016,8,3,940
2016-08-08,3,2,184,3,513.024,2,0.2,12.8256,0,2016,8,3,944
2016-08-12,2,0,232,3,209.148,2,0.4,-66.2302,4,2016,8,3,948
2016-08-12,3,1,165,3,562.2925,7,0.45,-255.5875,4,2016,8,3,948
2016-08-12,3,2,232,1,145.764,2,0.1,-8.098,4,2016,8,3,948
2016-08-13,2,1,358,0,241.96,2,0.0,24.196,5,2016,8,3,949
2016-08-15,2,0,105,1,225.296,2,0.2,22.5296,0,2016,8,3,951
2016-08-15,3,0,184,2,312.03,3,0.0,43.6842,0,2016,8,3,951
2016-08-16,0,1,184,3,161.28,2,0.2,12.096,1,2016,8,3,952
2016-08-18,2,2,146,2,9.552,3,0.6,-3.8208,3,2016,8,3,954
2016-08-18,2,2,146,2,5.344,4,0.6,-2.1376,3,2016,8,3,954
2016-08-21,3,0,232,1,573.174,7,0.1,63.686,6,2016,8,3,957
2016-08-21,3,1,184,3,2887.056,9,0.2,180.441,6,2016,8,3,957
2016-08-21,2,2,264,3,815.292,9,0.4,-339.705,6,2016,8,3,957
2016-08-22,0,2,107,2,98.328,3,0.2,9.8328,0,2016,8,3,958
2016-08-23,3,0,316,1,532.704,6,0.2,-39.9528,1,2016,8,3,959
2016-08-23,3,2,263,2,22.608,3,0.6,-10.1736,1,2016,8,3,959
2016-08-26,3,0,11,2,186.54,3,0.0,41.0388,4,2016,8,3,962
2016-08-26,0,1,306,1,1603.136,4,0.2,100.196,4,2016,8,3,962
2016-08-26,3,0,87,3,447.84,4,0.0,98.5248,4,2016,8,3,962
2016-08-26,0,1,256,1,1024.716,6,0.3,-29.2776,4,2016,8,3,962
2016-08-27,2,0,277,3,244.615,1,0.3,20.967,5,2016,8,3,963
2016-08-28,0,0,76,0,156.3728,2,0.32,-52.8908,6,2016,8,3,964
2016-08-29,3,1,264,3,241.92,4,0.4,-56.448,0,2016,8,3,965
2016-08-29,3,1,264,0,163.88,4,0.5,-81.94,0,2016,8,3,965
2016-08-30,0,0,264,1,786.744,4,0.3,-258.5016,1,2016,8,3,966
2016-08-30,3,0,184,2,47.04,4,0.0,15.9936,1,2016,8,3,966
2016-09-01,3,0,232,2,191.82,3,0.0,61.3824,3,2016,9,3,968
2016-09-02,2,0,85,1,215.976,3,0.2,-2.6997,4,2016,9,3,969
2016-09-02,0,2,54,2,84.272,2,0.6,-75.8448,4,2016,9,3,969
2016-09-02,3,0,232,2,39.98,2,0.0,9.995,4,2016,9,3,969
2016-09-02,3,0,184,3,568.728,3,0.2,28.4364,4,2016,9,3,969
2016-09-02,3,0,184,2,94.68,9,0.0,31.2444,4,2016,9,3,969
2016-09-02,3,0,48,3,472.518,3,0.4,-149.6307,4,2016,9,3,969
2016-09-03,3,0,54,0,198.744,4,0.3,0.0,5,2016,9,3,970
2016-09-03,2,0,17,2,14.76,2,0.0,4.2804,5,2016,9,3,970
2016-09-03,2,0,17,0,344.94,3,0.0,31.0446,5,2016,9,3,970
2016-09-03,3,2,14,2,83.952,3,0.6,-90.2484,5,2016,9,3,970
2016-09-04,3,0,232,2,63.94,1,0.0,24.9366,6,2016,9,3,971
2016-09-04,1,0,307,2,24.27,3,0.0,8.7372,6,2016,9,3,971
2016-09-04,3,0,117,2,42.6,3,0.0,16.614,6,2016,9,3,971
2016-09-05,2,0,87,2,12.22,1,0.0,3.666,0,2016,9,3,972
2016-09-05,2,0,87,1,242.94,3,0.0,29.1528,0,2016,9,3,972
2016-09-05,2,1,264,2,82.8,2,0.2,10.35,0,2016,9,3,972
2016-09-05,3,0,51,3,1652.94,3,0.0,314.0586,0,2016,9,3,972
2016-09-05,3,1,15,1,347.802,7,0.3,-24.843,0,2016,9,3,972
2016-09-05,3,0,168,1,85.246,2,0.3,-1.2178,0,2016,9,3,972
2016-09-05,3,0,264,1,887.271,3,0.3,-63.3765,0,2016,9,3,972
2016-09-05,3,0,264,1,71.246,2,0.3,-19.3382,0,2016,9,3,972
2016-09-05,3,0,264,2,58.248,9,0.2,11.6496,0,2016,9,3,972
2016-09-05,0,1,146,2,21.204,3,0.6,-11.6622,0,2016,9,3,972
2016-09-06,2,0,232,0,722.352,3,0.2,90.294,1,2016,9,3,973
2016-09-08,3,0,363,3,601.47,3,0.5,-300.735,3,2016,9,3,975
2016-09-08,2,0,146,0,2396.2656,4,0.32,-317.1528,3,2016,9,3,975
2016-09-08,3,0,316,2,43.13,1,0.0,14.6642,3,2016,9,3,975
2016-09-08,3,2,190,0,173.94,3,0.0,13.9152,3,2016,9,3,975
2016-09-08,3,0,363,2,14.136,2,0.6,-7.7748,3,2016,9,3,975
2016-09-08,1,0,313,3,146.04,1,0.2,-12.7785,3,2016,9,3,975
2016-09-09,2,2,76,2,15.008,4,0.6,-12.0064,4,2016,9,3,976
2016-09-10,2,0,146,3,300.93,5,0.3,-34.392,5,2016,9,3,977
2016-09-12,1,2,185,1,83.136,4,0.2,5.196,0,2016,9,3,979
2016-09-12,3,1,347,2,40.48,2,0.0,14.5728,0,2016,9,3,979
2016-09-12,2,1,10,1,466.768,2,0.2,52.5114,0,2016,9,3,979
2016-09-12,2,1,10,2,15.232,1,0.2,1.7136,0,2016,9,3,979
2016-09-12,3,1,323,1,1059.12,4,0.0,307.1448,0,2016,9,3,979
2016-09-12,2,1,10,2,15.136,4,0.2,3.5948,0,2016,9,3,979
2016-09-15,3,1,345,3,1128.39,3,0.0,259.5297,3,2016,9,3,982
2016-09-16,0,2,66,1,121.78,2,0.0,30.445,4,2016,9,3,983
2016-09-16,3,1,309,0,273.666,2,0.15,-12.8784,4,2016,9,3,983
2016-09-17,3,0,196,2,191.82,3,0.0,61.3824,5,2016,9,3,984
2016-09-17,3,1,18,2,109.48,2,0.0,33.9388,5,2016,9,3,984
2016-09-17,3,2,316,1,113.888,2,0.2,9.9652,5,2016,9,3,984
2016-09-17,3,0,196,2,14.82,3,0.0,6.2244,5,2016,9,3,984
2016-09-18,3,1,151,3,383.438,4,0.45,-167.3184,6,2016,9,3,985
2016-09-18,3,0,13,1,350.98,1,0.0,84.2352,6,2016,9,3,985
2016-09-18,3,0,231,1,631.782,2,0.1,140.396,6,2016,9,3,985
2016-09-18,3,0,231,2,60.72,3,0.0,26.1096,6,2016,9,3,985
2016-09-18,0,0,66,2,5.352,3,0.2,1.6056,6,2016,9,3,985
2016-09-18,0,0,66,1,99.372,2,0.3,-7.098,6,2016,9,3,985
2016-09-18,3,1,306,1,885.528,9,0.2,-99.6219,6,2016,9,3,985
2016-09-18,3,1,306,1,801.568,2,0.2,50.098,6,2016,9,3,985
2016-09-19,0,2,264,2,25.632,3,0.2,3.8448,0,2016,9,3,986
2016-09-19,1,2,14,1,701.372,2,0.3,-50.098,0,2016,9,3,986
2016-09-19,0,2,275,1,872.32,4,0.0,244.2496,0,2016,9,3,986
2016-09-20,3,1,124,2,17.088,2,0.2,1.068,1,2016,9,3,987
2016-09-20,3,1,124,1,98.392,1,0.2,-11.0691,1,2016,9,3,987
2016-09-20,3,2,316,0,163.88,2,0.0,40.97,1,2016,9,3,987
2016-09-22,3,1,32,2,68.432,7,0.2,8.554,3,2016,9,3,989
2016-09-22,3,1,123,2,18.96,2,0.0,7.584,3,2016,9,3,989
2016-09-22,3,2,185,2,13.28,2,0.0,6.3744,3,2016,9,3,989
2016-09-23,2,2,168,2,28.0,4,0.2,7.7,4,2016,9,3,990
2016-09-23,3,1,316,1,184.752,3,0.2,-20.7846,4,2016,9,3,990
2016-09-23,2,0,66,1,368.97,3,0.0,81.1734,4,2016,9,3,990
2016-09-23,3,1,103,2,532.704,6,0.2,-26.6352,4,2016,9,3,990
2016-09-24,1,1,307,2,63.2,5,0.0,23.384,5,2016,9,3,991
2016-09-24,3,0,66,1,155.372,2,0.3,-13.3176,5,2016,9,3,991
2016-09-24,3,2,14,2,21.44,2,0.2,7.504,5,2016,9,3,991
2016-09-24,3,1,184,1,563.24,5,0.2,56.324,5,2016,9,3,991
2016-09-24,3,0,24,2,127.95,3,0.0,21.7515,5,2016,9,3,991
2016-09-25,3,0,265,3,393.165,3,0.5,-204.4458,6,2016,9,3,992
2016-09-25,3,1,158,1,201.96,2,0.0,50.49,6,2016,9,3,992
2016-09-25,3,0,180,1,483.136,4,0.2,60.392,6,2016,9,3,992
2016-09-25,0,1,307,0,477.666,2,0.15,84.294,6,2016,9,3,992
2016-09-26,3,0,82,1,747.558,3,0.3,-96.1146,0,2016,9,3,993
2016-09-26,3,1,139,0,424.9575,5,0.15,19.998,0,2016,9,3,993
2016-09-26,3,1,146,1,454.965,5,0.3,-136.4895,0,2016,9,3,993
2016-09-27,3,1,147,0,956.6648,7,0.32,-225.0976,1,2016,9,3,994
2016-09-30,3,0,232,0,523.92,5,0.2,-26.196,4,2016,9,3,997
2016-10-01,3,0,232,3,330.588,1,0.4,-115.7058,5,2016,10,4,998
2016-10-01,0,0,307,1,194.848,4,0.2,12.178,5,2016,10,4,998
2016-10-01,0,0,159,2,41.85,5,0.0,10.881,5,2016,10,4,998
2016-10-03,3,0,232,1,599.292,6,0.1,93.2232,0,2016,10,4,1000
2016-10-03,3,2,164,1,915.136,4,0.2,102.9528,0,2016,10,4,1000
2016-10-03,3,1,121,2,38.08,5,0.6,-29.512,0,2016,10,4,1000
2016-10-04,3,0,17,3,239.372,2,0.3,-23.9372,1,2016,10,4,1001
2016-10-04,3,1,69,2,11.568,3,0.2,2.6028,1,2016,10,4,1001
2016-10-08,3,1,146,2,51.712,8,0.6,-32.32,5,2016,10,4,1005
2016-10-09,2,1,264,2,332.832,4,0.2,-24.9624,6,2016,10,4,1006
2016-10-09,3,2,265,2,169.568,2,0.2,0.0,6,2016,10,4,1006
2016-10-10,0,1,84,0,90.882,3,0.7,-190.8522,0,2016,10,4,1007
2016-10-10,0,1,84,1,120.784,1,0.2,13.5882,0,2016,10,4,1007
2016-10-10,0,0,159,2,14.0,4,0.6,-6.3,0,2016,10,4,1007
2016-10-13,3,1,232,2,82.26,3,0.0,33.7266,3,2016,10,4,1010
2016-10-13,3,1,14,2,24.96,3,0.2,4.368,3,2016,10,4,1010
2016-10-13,3,1,14,3,727.45,5,0.5,-465.568,3,2016,10,4,1010
2016-10-13,3,0,170,2,139.92,5,0.6,-150.414,3,2016,10,4,1010
2016-10-14,3,0,151,1,102.592,1,0.2,10.2592,4,2016,10,4,1011
2016-10-16,3,1,232,3,142.182,1,0.4,-37.9152,6,2016,10,4,1013
2016-10-17,0,0,262,0,120.98,1,0.0,12.098,0,2016,10,4,1014
2016-10-17,3,2,113,0,120.666,2,0.15,21.294,0,2016,10,4,1014
2016-10-18,3,0,331,1,307.92,5,0.2,-34.641,1,2016,10,4,1015
2016-10-20,3,2,9,2,61.1,5,0.0,18.33,3,2016,10,4,1017
2016-10-20,2,0,146,1,56.686,1,0.3,-14.5764,3,2016,10,4,1017
2016-10-20,3,1,96,1,387.136,4,0.2,4.8392,3,2016,10,4,1017
2016-10-21,3,1,167,3,661.176,2,0.4,-231.4116,4,2016,10,4,1018
2016-10-21,1,1,191,0,1043.92,4,0.0,271.4192,4,2016,10,4,1018
2016-10-21,3,2,108,2,45.568,2,0.2,9.6832,4,2016,10,4,1018
2016-10-21,3,0,184,2,19.96,2,0.0,5.5888,4,2016,10,4,1018
2016-10-21,3,0,184,1,242.136,3,0.2,12.1068,4,2016,10,4,1018
2016-10-22,0,2,87,2,31.4,5,0.0,10.048,5,2016,10,4,1019
2016-10-22,0,0,286,2,39.92,4,0.0,11.1776,5,2016,10,4,1019
2016-10-22,1,0,316,2,101.94,3,0.0,30.582,5,2016,10,4,1019
2016-10-23,3,1,54,2,16.156,7,0.6,-12.117,6,2016,10,4,1020
2016-10-27,2,0,131,1,290.98,1,0.0,75.6548,3,2016,10,4,1024
2016-10-27,3,0,341,2,40.2,3,0.0,19.296,3,2016,10,4,1024
2016-10-28,1,0,28,2,63.968,2,0.2,0.0,4,2016,10,4,1025
2016-10-28,3,1,20,2,77.6,4,0.0,38.024,4,2016,10,4,1025
2016-10-28,1,0,28,2,47.952,3,0.2,13.7862,4,2016,10,4,1025
2016-10-28,1,1,288,2,756.8,5,0.0,75.68,4,2016,10,4,1025
2016-10-28,1,0,28,2,165.048,3,0.2,41.262,4,2016,10,4,1025
2016-10-29,0,0,169,2,67.0,5,0.0,32.16,5,2016,10,4,1026
2016-10-31,3,0,264,1,492.835,5,0.3,-14.081,0,2016,10,4,1028
2016-10-31,3,1,307,1,1403.92,5,0.2,70.196,0,2016,10,4,1028
2016-10-31,3,1,343,1,368.97,3,0.0,81.1734,0,2016,10,4,1028
2016-11-03,2,0,137,2,24.1,5,0.0,9.158,3,2016,11,4,1031
2016-11-03,3,2,264,1,470.155,7,0.3,-13.433,3,2016,11,4,1031
2016-11-03,0,0,184,1,217.584,2,0.2,-29.9178,3,2016,11,4,1031
2016-11-03,2,0,137,3,842.94,3,0.0,160.1586,3,2016,11,4,1031
2016-11-04,2,1,48,3,876.3,10,0.4,-292.1,4,2016,11,4,1032
2016-11-04,3,0,146,2,11.376,3,0.6,-5.688,4,2016,11,4,1032
2016-11-04,3,0,146,2,66.112,4,0.6,-84.2928,4,2016,11,4,1032
2016-11-04,2,1,100,1,650.352,3,0.2,-97.5528,4,2016,11,4,1032
2016-11-04,2,1,100,1,104.784,1,0.2,-14.4078,4,2016,11,4,1032
2016-11-04,3,1,206,2,50.496,6,0.2,8.2056,4,2016,11,4,1032
2016-11-04,2,1,316,2,209.88,3,0.0,35.6796,4,2016,11,4,1032
2016-11-04,0,0,307,2,38.29,7,0.0,16.4647,4,2016,11,4,1032
2016-11-05,3,0,146,3,863.128,8,0.3,-160.2952,5,2016,11,4,1033
2016-11-05,0,0,351,2,756.8,5,0.0,75.68,5,2016,11,4,1033
2016-11-05,2,0,309,1,113.888,2,0.2,9.9652,5,2016,11,4,1033
2016-11-05,3,0,146,0,956.6648,7,0.32,-225.0976,5,2016,11,4,1033
2016-11-05,0,0,351,2,273.96,2,0.0,71.2296,5,2016,11,4,1033
2016-11-06,2,2,184,1,81.424,2,0.2,-9.1602,6,2016,11,4,1034
2016-11-06,0,1,151,2,35.568,2,0.2,5.7798,6,2016,11,4,1034
2016-11-06,2,2,184,2,238.56,3,0.0,26.2416,6,2016,11,4,1034
2016-11-06,0,1,151,1,207.984,2,0.2,-28.5978,6,2016,11,4,1034
2016-11-07,3,2,53,1,1603.136,4,0.2,100.196,0,2016,11,4,1035
2016-11-07,3,0,76,2,44.46,5,0.6,-17.784,0,2016,11,4,1035
2016-11-07,3,1,307,2,14.82,3,0.0,6.2244,0,2016,11,4,1035
2016-11-08,2,0,137,1,731.94,3,0.0,219.582,1,2016,11,4,1036
2016-11-08,2,0,137,0,261.96,2,0.0,41.9136,1,2016,11,4,1036
2016-11-10,0,0,244,0,341.96,2,0.0,54.7136,3,2016,11,4,1038
2016-11-10,3,1,323,2,37.3,2,0.0,17.158,3,2016,11,4,1038
2016-11-10,2,0,184,2,467.46,9,0.0,191.6586,3,2016,11,4,1038
2016-11-10,3,2,323,2,148.288,7,0.2,29.6576,3,2016,11,4,1038
2016-11-10,3,2,295,2,9.98,1,0.0,2.7944,3,2016,11,4,1038
2016-11-11,3,1,232,1,245.646,3,0.1,8.1882,4,2016,11,4,1039
2016-11-11,3,1,54,1,47.992,2,0.3,-2.0568,4,2016,11,4,1039
2016-11-11,3,0,307,2,41.96,2,0.0,10.9096,4,2016,11,4,1039
2016-11-11,2,0,307,2,6.96,4,0.0,2.2272,4,2016,11,4,1039
2016-11-11,3,0,307,1,451.152,3,0.2,0.0,4,2016,11,4,1039
2016-11-11,3,1,235,3,2678.94,6,0.0,241.1046,4,2016,11,4,1039
2016-11-12,3,0,255,1,449.372,2,0.3,-12.8392,5,2016,11,4,1040
2016-11-12,0,1,54,2,22.752,6,0.6,-8.532,5,2016,11,4,1040
2016-11-12,3,0,255,1,1537.074,9,0.3,0.0,5,2016,11,4,1040
2016-11-12,3,0,255,1,1474.802,7,0.3,-21.0686,5,2016,11,4,1040
2016-11-12,0,2,306,3,674.352,3,0.2,-8.4294,5,2016,11,4,1040
2016-11-13,3,2,316,2,19.54,2,0.0,7.2298,6,2016,11,4,1041
2016-11-13,3,1,244,2,30.36,4,0.0,13.0548,6,2016,11,4,1041
2016-11-13,3,2,13,2,4.18,1,0.0,1.5048,6,2016,11,4,1041
2016-11-14,2,0,264,2,48.576,3,0.2,9.7152,0,2016,11,4,1042
2016-11-14,2,0,264,1,380.058,3,0.3,-21.7176,0,2016,11,4,1042
2016-11-14,0,0,232,1,408.006,2,0.1,72.5344,0,2016,11,4,1042
2016-11-14,3,0,233,2,19.92,4,0.0,6.5736,0,2016,11,4,1042
2016-11-15,1,1,39,3,630.024,4,0.4,-199.5076,1,2016,11,4,1043
2016-11-18,3,2,256,1,255.108,6,0.3,-18.222,4,2016,11,4,1046
2016-11-18,2,0,330,1,301.96,2,0.0,33.2156,4,2016,11,4,1046
2016-11-19,3,1,316,2,31.96,2,0.0,1.598,5,2016,11,4,1047
2016-11-19,3,0,146,2,2.328,2,0.6,-0.7566,5,2016,11,4,1047
2016-11-20,3,1,146,1,318.43,5,0.3,-77.333,6,2016,11,4,1048
2016-11-20,3,1,250,0,289.568,2,0.2,10.8588,6,2016,11,4,1048
2016-11-20,3,1,146,2,7.068,3,0.6,-2.8272,6,2016,11,4,1048
2016-11-20,2,2,66,0,86.97,3,0.5,-48.7032,6,2016,11,4,1048
2016-11-21,1,2,232,0,113.568,2,0.2,12.7764,0,2016,11,4,1049
2016-11-21,3,0,127,1,195.136,4,0.2,-12.196,0,2016,11,4,1049
2016-11-21,3,0,66,2,77.952,3,0.2,15.5904,0,2016,11,4,1049
2016-11-21,3,0,66,1,127.554,3,0.3,-9.111,0,2016,11,4,1049
2016-11-22,3,1,232,2,39.88,2,0.0,11.1664,1,2016,11,4,1050
2016-11-23,1,1,264,2,14.368,2,0.2,3.9512,2,2016,11,4,1051
2016-11-23,1,1,264,2,70.448,7,0.2,12.3284,2,2016,11,4,1051
2016-11-24,3,2,140,0,339.92,5,0.2,8.498,3,2016,11,4,1052
2016-11-24,2,1,17,2,207.76,4,0.0,85.1816,3,2016,11,4,1052
2016-11-24,3,2,184,2,9.94,2,0.0,3.0814,3,2016,11,4,1052
2016-11-24,3,2,316,2,82.26,3,0.0,33.7266,3,2016,11,4,1052
2016-11-24,3,1,184,1,1684.752,6,0.2,210.594,3,2016,11,4,1052
2016-11-25,3,1,150,3,1568.61,9,0.0,329.4081,4,2016,11,4,1053
2016-11-25,3,0,184,1,194.352,3,0.2,19.4352,4,2016,11,4,1053
2016-11-26,3,0,184,2,595.38,6,0.0,297.69,5,2016,11,4,1054
2016-11-26,2,1,232,3,313.176,2,0.4,-120.0508,5,2016,11,4,1054
2016-11-27,3,1,360,2,31.56,3,0.0,10.4148,6,2016,11,4,1055
2016-11-27,3,0,108,3,331.023,7,0.45,-114.3534,6,2016,11,4,1055
2016-11-28,3,1,264,1,347.802,7,0.3,-24.843,0,2016,11,4,1056
2016-11-28,2,1,194,1,182.67,3,0.0,52.9743,0,2016,11,4,1056
2016-11-29,2,2,14,2,242.176,4,0.6,-302.72,1,2016,11,4,1057
2016-11-30,3,0,87,1,389.97,3,0.0,35.0973,2,2016,11,4,1058
2016-12-01,2,0,110,3,366.009,3,0.3,-47.0583,3,2016,12,4,1059
2016-12-01,3,0,290,1,172.5,2,0.0,51.75,3,2016,12,4,1059
2016-12-01,3,0,286,2,17.31,3,0.0,5.193,3,2016,12,4,1059
2016-12-01,1,2,251,2,31.96,2,0.0,1.598,3,2016,12,4,1059
2016-12-01,2,0,110,2,111.15,5,0.0,48.906,3,2016,12,4,1059
2016-12-01,2,0,303,1,248.43,5,0.3,-17.745,3,2016,12,4,1059
2016-12-01,2,0,303,1,85.246,2,0.3,-1.2178,3,2016,12,4,1059
2016-12-01,2,0,103,1,751.92,4,0.0,150.384,3,2016,12,4,1059
2016-12-01,3,0,307,2,16.74,2,0.0,4.3524,3,2016,12,4,1059
2016-12-02,3,2,275,2,72.42,6,0.0,23.8986,4,2016,12,4,1060
2016-12-02,3,1,309,2,14.52,3,0.0,5.6628,4,2016,12,4,1060
2016-12-02,2,1,146,0,781.864,10,0.32,-137.976,4,2016,12,4,1060
2016-12-03,0,0,242,3,400.032,2,0.4,-153.3456,5,2016,12,4,1061
2016-12-03,3,0,286,3,581.96,2,0.0,104.7528,5,2016,12,4,1061
2016-12-03,3,0,286,1,29.98,1,0.0,8.0946,5,2016,12,4,1061
2016-12-03,0,0,184,2,111.9,6,0.0,51.474,5,2016,12,4,1061
2016-12-03,3,0,221,3,268.704,3,0.2,6.7176,5,2016,12,4,1061
2016-12-03,3,0,221,0,205.666,2,0.15,-12.098,5,2016,12,4,1061
2016-12-03,0,0,242,1,542.646,3,0.1,102.4998,5,2016,12,4,1061
2016-12-04,0,0,232,2,113.79,3,0.0,20.4822,6,2016,12,4,1062
2016-12-05,0,1,110,0,81.94,1,0.0,20.485,0,2016,12,4,1063
2016-12-05,2,1,233,2,13.4,1,0.0,6.432,0,2016,12,4,1063
2016-12-05,0,0,225,2,191.82,3,0.0,74.8098,0,2016,12,4,1063
2016-12-08,3,0,94,0,405.86,7,0.0,32.4688,3,2016,12,4,1066
2016-12-08,3,1,307,3,1421.664,6,0.2,-195.4788,3,2016,12,4,1066
2016-12-08,3,0,94,1,680.01,3,0.0,176.8026,3,2016,12,4,1066
2016-12-08,0,1,285,2,190.92,5,0.6,-147.963,3,2016,12,4,1066
2016-12-09,2,1,110,3,79.974,3,0.4,-29.3238,4,2016,12,4,1067
2016-12-09,0,0,323,3,1056.86,7,0.0,158.529,4,2016,12,4,1067
2016-12-10,1,0,126,1,1424.9,5,0.0,356.225,5,2016,12,4,1068
2016-12-10,2,0,307,1,321.568,2,0.2,28.1372,5,2016,12,4,1068
2016-12-11,1,0,5,3,892.136,7,0.2,111.517,6,2016,12,4,1069
